ROUTEID,INTERSECTIONKEY,INTERSECTIONNAME,ACISA,LPI,NTOR_SIGNAGE,ALL_PED_PHASE,BIKE_PHASE,QUEUE_JUMP,TRANSIT_SIGNAL_PRIORITY,PED_RECALL_MODE,HAWK,APS,MEASURE,STATUS,WARD,LATITUDE,LONGITUDE,SE_ANNO_CAD_DATA,OBJECTID,GLOBALID
,2969bbc06408ccc52bb761a59ad8b078,15th St & M St NW,1040,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.905661,-77.034555,,52214,{55DC0F5C-80F8-384D-E063-782F520A01CE}
,4b2ff13f1a7acc007564809c9371fcb6,Minnesota Ave & Dix St NE,4081,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,7,38.893822,-76.950145,,52215,{55DC0F5C-80F9-384D-E063-782F520A01CE}
,11904c4f8597df557e993b9f1cf9612f,MASSACHUSETTS AVENUE NW AND WESLEY CIRCLE NW,6047,Yes,Completed,No,No,No,No,Recall,No,No,,Active,3,38.94154007,-77.09086439,,52217,{55DC0F5C-80FB-384D-E063-782F520A01CE}
,,Westbound Independence Ave & Daniel French Dr SW,1240,No,No Signage,No,No,No,No,TOD Recall,No,Yes,,Active,2,38.88714315,-77.04786184,,52218,{55DC0F5C-80FC-384D-E063-782F520A01CE}
,a498f19178751b8412eef7f3f48fbf0c,18th St & P St NW,1097,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,2,38.909647,-77.041681,,52219,{55DC0F5C-80FD-384D-E063-782F520A01CE}
,02dec6b7ad4697a4fe8116ffdc20d070,SHERRILL DRIVE NW AND ASPEN STREET NW,5084,Yes,Completed,No,No,No,Yes,Recall,No,Planned,,Active,4,38.97227667,-77.03637333,,52220,{55DC0F5C-80FE-384D-E063-782F520A01CE}
,08b1acb18a42c6a91f60f2d78717e0d2,"34th St, Monroe St & Eastern Ave NE",3452,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,5,38.933596,-76.961388,,52221,{55DC0F5C-80FF-384D-E063-782F520A01CE}
,d7f667155ea1b2bd188f2635bc85a31d,"Independence Ave SW (Eastbound) & Kutz Bridge, Tidal Basin (East)",1250,No,No Signage,No,No,No,No,Actuated,No,Yes,,Active,2,38.88693742,-77.03781216,,52222,{55DC0F5C-8100-384D-E063-782F520A01CE}
,9878f35b65d27181961c961cca98bbdc,S Capitol St & Virginia Ave SE,2229,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,6,38.882298,-77.009062,,52223,{55DC0F5C-8101-384D-E063-782F520A01CE}
,afe852bdb21f12ca48ef7a5c9549c323,"Tilden St, Park Rd & Beach Dr NW",6002,No,No Signage,No,No,No,No, ,No,No,,Active,4,38.939499,-77.051254,,52224,{55DC0F5C-8102-384D-E063-782F520A01CE}
,d2bcce91b23b0b4e45bac7cd178400ea,Columbia Rd & Kalorama Rd NW,6060,Yes,Completed,No,No,No,No,Recall,No,No,,Active,1,38.919665,-77.044411,,52225,{55DC0F5C-8103-384D-E063-782F520A01CE}
,61cd56ad7c901ea150c2ffc2a342f8f2,11th St & G St SE,4036,Yes,Completed,No,No,No,No,Recall,No,Planned,,Active,6,38.88127487,-76.99153483,,52226,{55DC0F5C-8104-384D-E063-782F520A01CE}
,34a6cf1d148812ee2aa38863b5393c14,31ST STREET NW AND M STREET NW,6016,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,2,38.90519831,-77.06118662,,52227,{55DC0F5C-8105-384D-E063-782F520A01CE}
,261fb25c9e2ae6c635b9d8b1e9df7f83,26th St Ped Crossing & K St NW,1252,No,No Signage,No,No,No,No,TOD Recall,No,No,,Active,2,38.902542,-77.054837,,52228,{55DC0F5C-8106-384D-E063-782F520A01CE}
,a399fb96980f1ec59089851784184f8e,Florida Ave & West Virginia Ave NE,3151,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,5,38.904007,-76.993129,,52229,{55DC0F5C-8107-384D-E063-782F520A01CE}
,43612eae2b26d70fd4f0fb6e5dff139f,"18th St & Minnesota Ave, R St SE",4265,Yes,No Signage,No,No,No,No,Recall,No,Yes,,Active,8,38.869438,-76.97891,,52230,{55DC0F5C-8108-384D-E063-782F520A01CE}
,03523ac053d9b4c050f30be70dffe356,New York Ave & Kendall St NE,3183,Yes,No Signage,No,No,No,No,Actuated,No,Yes,,Active,5,38.914676,-76.987899,,52231,{55DC0F5C-8109-384D-E063-782F520A01CE}
,5360160f881016a446aacd1184d0d630,Brentwood Rd & Saratoga Ave NE,3148,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,5,38.922042,-76.98861,,52232,{55DC0F5C-810A-384D-E063-782F520A01CE}
,a3824894d12d4c51dc65e5bcb3dc99bf,19th St & K St NW,1111,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,2,38.902528,-77.043458,,52233,{55DC0F5C-810B-384D-E063-782F520A01CE}
,62f493142b5352475b9ea776620d0100,"S Capitol St & Firth Sterling Ave, Defense Blvd SE",4186,Yes,No Signage,No,No,No,No,Actuated,No,Yes,,Active,8,38.860668,-77.003412,,52234,{55DC0F5C-810C-384D-E063-782F520A01CE}
,d246fcb8b06eaeea15dc07fab1959ef8,1st St & C St NE,2158,No,No Signage,No,No,No,No,Recall,No,No,,Active,6,38.893611,-77.005898,,52235,{55DC0F5C-810D-384D-E063-782F520A01CE}
,b8007ce6b9006d5849c40b12f2fc1367,MASSACHUSETTS AVENUE NW AND 49TH STREET NW,6051,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,3,38.94585196,-77.09676557,,52236,{55DC0F5C-810E-384D-E063-782F520A01CE}
,85b98b2c0fe832f5e1fcf153d990daec,"Howard Road & Anacostia Metro Garage Access Road, SE",4247,Yes,No Signage,No,No,No,No,Actuated,No,No,,Active,8,38.86405088,-76.99756682,,52237,{55DC0F5C-810F-384D-E063-782F520A01CE}
,0354bbc7d80bc42167c1382bb2b03e3a,"4th St & Howard Pl (University Entrance), McMillan Dr NW",3240,Yes,Completed,No,No,No,No,Recall,No,No,,Active,1,38.922768,-77.018356,,52238,{55DC0F5C-8110-384D-E063-782F520A01CE}
,ee52e996c5d00f709f033566542f8b22,17th St & Constitution Ave NE,3119,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,7,38.892008,-76.980768,,52239,{55DC0F5C-8111-384D-E063-782F520A01CE}
,8ed7cf28b0f27dc8a382d0e64057d9c5,Potomac Ave & Half St SW,2280,Yes,Completed,No,Yes,No,No,Actuated,No,Yes,,Active,6,38.87009851,-77.01066378,,52241,{55DC0F5C-8113-384D-E063-782F520A01CE}
,0c2b03cfe03960c431ed6e6990a48f86,N Capitol St & Michigan Ave,5199,No,No Signage,No,No,No,No,Recall,No,Yes,,Active,5,38.92669,-77.009031,,52242,{55DC0F5C-8114-384D-E063-782F520A01CE}
,dd8415d0fd61f71dd8c2469586d88a5a,"7th St, New Hampshire Ave & Shepherd St NW",5157,Yes,Completed,No,No,No,No,Recall,No,No,,Active,4,38.93994823,-77.02161291,,52243,{55DC0F5C-8115-384D-E063-782F520A01CE}
,edc8d726de10d84b46d803f0312f217e,4th St & Constitution Ave NE,3056,Yes,Completed,No,No,No,No,Recall,No,No,,Active,6,38.892026,-77.000579,,52244,{55DC0F5C-8116-384D-E063-782F520A01CE}
,07497bb7298b21eddb9d8717649d2e8f,PINEY BRANCH ROAD NW AND GEORGIA AVENUE NW,5142,Yes,Completed,No,No,Yes,No,Recall,No,Yes,,Active,4,38.9675429,-77.0274791,,52245,{55DC0F5C-8117-384D-E063-782F520A01CE}
,50b03698cb3f10e4e90d84290ed0e96d,"23rd St & Constitution Ave NW, Theodore Roosevelt Bridge",1155,Yes,No Signage,No,No,No,No,Recall,No,Yes,,Active,2,38.892109,-77.050155,,52246,{55DC0F5C-8118-384D-E063-782F520A01CE}
,b40f9b88e3d48f296b2b387a27964dce,BROAD BRANCH ROAD NW AND MILITARY ROAD NW,6114,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,4,38.96102075,-77.06624044,,52247,{55DC0F5C-8119-384D-E063-782F520A01CE}
,5033d7671b6a0173b73bbf3176a5dc80,1st St & P St NW,3004,Yes,Completed,No,No,No,No,Recall,No,No,,Active,5,38.909646,-77.012172,,52248,{55DC0F5C-811A-384D-E063-782F520A01CE}
,188c32cfdcdd94a6809088d0feac65c0,New Hampshire Ave & Randolph St NW,5008,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,4,38.93874,-77.022511,,52249,{55DC0F5C-811B-384D-E063-782F520A01CE}
,11aa337d83407432041e557f90bbf270,58th St & E Capitol St,4177,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,7,38.8897682,-76.91778259,,52250,{55DC0F5C-811C-384D-E063-782F520A01CE}
,5c715297f98fe77df73fde8ed1dfc505,9th St & Pennsylvania Ave NW,2080,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.893879,-77.023962,,52251,{55DC0F5C-811D-384D-E063-782F520A01CE}
,a18ee52add8be21d5727015657d52e77,"RENO RD AND TILDEN ST AND SPRINGLAND LN, NW",6124,No,Completed,No,No,No,No,Recall,No,No,,Active,3,38.94078637,-77.06777273,,52252,{55DC0F5C-811E-384D-E063-782F520A01CE}
,ca33062b5217622325d64b4873bb67f5,"7th St, 8th St & Massachusetts Ave, Constitution Ave NE",3078,No,Completed,No,No,No,No,Recall,No,Yes,,Active,6,38.89202475,-76.99568085,,52253,{55DC0F5C-811F-384D-E063-782F520A01CE}
,e6fa244effb15644aa285f48d070bb75,5TH STREET NW AND VAN BUREN STREET NW,5021,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,4,38.96993127,-77.01989741,,52254,{55DC0F5C-8120-384D-E063-782F520A01CE}
,b1b2c77f3192e85d5f230d219e202cd5,"17th St, Montana Ave & Bryant St NE",3126,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,5,38.921233,-76.98082,,52255,{55DC0F5C-8121-384D-E063-782F520A01CE}
,fcb1e1907d93df1629755cc9e05fc49b,"12 St, Maine Ave & Market Square SW (Fish Market)",2277,Yes,No Signage,No,No,No,No,Recall,No,Yes,,Active,6,38.881348,-77.026627,,52256,{55DC0F5C-8122-384D-E063-782F520A01CE}
,748fc9126d4c471eea2649f5276c38e8,13th St & N St NW,2141,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.907244,-77.029632,,52257,{55DC0F5C-8123-384D-E063-782F520A01CE}
,ddad4cfb432b18ba38cbf2a35064bf03,10th St & Pennsylvania Ave SE,4260,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,6,38.883242,-76.992655,,52258,{55DC0F5C-8124-384D-E063-782F520A01CE}
,191ed8e0b8aad4293c9f0d15d87d204d,7th St & Constitution Ave NW,2052,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.892084,-77.021897,,52259,{55DC0F5C-8125-384D-E063-782F520A01CE}
,f380b8bba778c8728c341a8fec02ef6d,"7th St, Puerto Rico Ave & Taylor St NE",3215,Yes,Completed,No,No,No,No,Actuated,No,No,,Active,5,38.940747,-76.995737,,52260,{55DC0F5C-8126-384D-E063-782F520A01CE}
,955ca77a5f9762bda7d3bd1144904e3b,17th St & M St NW,1074,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.905663,-77.0385,,52261,{55DC0F5C-8127-384D-E063-782F520A01CE}
,9b1e0f71e4bc1bedb64145a17e1977df,18th St & G St NW,1089,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.898345,-77.041702,,52262,{55DC0F5C-8128-384D-E063-782F520A01CE}
,794dce8cef025bad624eca070a873b5a,"Kansas Ave & Missouri Ave, Kennedy St NW",5153,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,4,38.95665,-77.014987,,52263,{55DC0F5C-8129-384D-E063-782F520A01CE}
,79b89464c06c01b858ac6df9cd397d35,14th St & E Capitol St,3221,Yes,Completed,No,No,No,No,Recall,No,No,,Active,6,38.889825,-76.985526,,52264,{55DC0F5C-812A-384D-E063-782F520A01CE}
,6fa54f82b4dc57caf643a6c09ae4196e,"Vermont Ave, Madison Pl & H St NW",1191,Yes,Completed,All-Ped Phase,No,No,Yes,Recall,No,Yes,,Active,2,38.900225,-77.035122,,52265,{55DC0F5C-812B-384D-E063-782F520A01CE}
,2c3f3fab58a593ee1aeb40f7be957c8b,16th St & H St NW,1050,Yes,No Signage,All-Ped Phase,No,No,Yes,Recall,No,Yes,,Active,2,38.900214,-77.036547,,52266,{55DC0F5C-812C-384D-E063-782F520A01CE}
,bf45a0932409fb0a88b5ddab96cd420a,18th St & F St NW,1088,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.897364,-77.041693,,52267,{55DC0F5C-812D-384D-E063-782F520A01CE}
,2256dbd805c029c1b0ecead823b965ce,"5th St & I St, Massachusetts Ave NW",2035,No,No Signage,No,No,No,No,Recall,No,Yes,,Active,6,38.90113175,-77.01892923,,52268,{55DC0F5C-812E-384D-E063-782F520A01CE}
,1fa5242164d63439fcf5541370f45aee,12th St & L St NW,2123,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.90374745,-77.02808595,,52269,{55DC0F5C-812F-384D-E063-782F520A01CE}
,1bc9dd123e3de9205c9e9743a268efa7,WISCONSIN AVENUE NW AND UPTON STREET NW,6246,Yes,No Signage,No,No,No,Yes,Recall,No,No,,Active,3,38.94222372,-77.07650888,,52270,{55DC0F5C-8130-384D-E063-782F520A01CE}
,8131665f625b4b1f52375e609c7c1e84,South Dakota Ave & Ingraham St NE,5279,No,No Signage,No,No,No,No,Recall,No,Yes,,Active,5,38.954199,-76.998839,,52271,{55DC0F5C-8131-384D-E063-782F520A01CE}
,5e736990ad6565bc96417792be29108c,Irving St & Mt Pleasant St NW,5150,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,1,38.928732,-77.037354,,52272,{55DC0F5C-8132-384D-E063-782F520A01CE}
,7153f2b147a8643a87c61e6f59c66c1e,15th St & Euclid St NW,5077,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,1,38.92344124,-77.03531092,,52273,{55DC0F5C-8133-384D-E063-782F520A01CE}
,f2507a773bbd12c07beb6f26b1690c14,NEBRASKA AVENUE NW AND NEVADA AVENUE NW,6115,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,3,38.95939614,-77.06754502,,52274,{55DC0F5C-8134-384D-E063-782F520A01CE}
,4405fcab726efa341c4497d610129634,K ST & WASH CIR (WEST) NW,1382,No,No Signage,No,No,No,No,Recall,No,Yes,,Active,2,38.90238162,-77.05077904,,52275,{55DC0F5C-8135-384D-E063-782F520A01CE}
,d6360f4d79770e22bbb8ea5a577d901c,14th St & Monroe St NE,3171,Yes,Completed,No,No,No,No,Recall,No,No,,Active,5,38.93278,-76.986375,,52276,{55DC0F5C-8136-384D-E063-782F520A01CE}
,dc7db23b7e96de1ed5ce1d05fc1f52f6,15th St & E Capitol St,3222,Yes,Completed,No,No,No,No,Recall,No,No,,Active,6,38.88981,-76.983663,,52277,{55DC0F5C-8137-384D-E063-782F520A01CE}
,d0818414493dcb3e27e9ed0f6b12382f,17th St & P St NW,1078,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.909649,-77.038501,,52278,{55DC0F5C-8138-384D-E063-782F520A01CE}
,878ee355c5d44cb23fa9469f657aad60,Southern Ave & Benning Rd SE,4248,Yes,Completed,No,No,No,No,Recall,No,No,,Active,7,38.87603,-76.930991,,52279,{55DC0F5C-8139-384D-E063-782F520A01CE}
,3efde069e2f0e33bc7a05295cf692808,Pennsylvania Ave & Southern Ave SE,4147,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,7,38.86374978,-76.94676152,,52280,{55DC0F5C-813A-384D-E063-782F520A01CE}
,2d320c9afa20ebbea50da1897da6ec3b,11th St & P St NW,2110,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.909654,-77.027037,,52281,{55DC0F5C-813B-384D-E063-782F520A01CE}
,9d0aad96fe4285fb14e8c584e806bbc6,11th St & Florida Ave NW,5025,Yes,Completed,No,No,No,No,Recall,No,No,,Active,1,38.920769,-77.027037,,52283,{55DC0F5C-813D-384D-E063-782F520A01CE}
,056b7fad99237dde8e9b3550eb503a76,S Capitol St & D St,2225,Yes,Completed,No,No,No,No,Recall,No,No,,Active,6,38.885079,-77.009068,,52284,{55DC0F5C-813E-384D-E063-782F520A01CE}
,c126181ad33af92f80b2943c568b69a2,13th St & Massachusetts Ave NW,2140,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.904823,-77.029615,,52285,{55DC0F5C-813F-384D-E063-782F520A01CE}
,58dae3614457997d322eabb0876dbe75,"3rd St, South Dakota Ave & Riggs Rd NE",5192,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,4,38.956882,-77.002335,,52286,{55DC0F5C-8140-384D-E063-782F520A01CE}
,f7774b4de3de83c02d10ca7a19919ff1,12th Pl & Taylor St NE,3217,Yes,Completed,No,No,No,Yes,Recall,No,No,,Active,5,38.940723,-76.990246,,52287,{55DC0F5C-8141-384D-E063-782F520A01CE}
,18ed738654aac2e46a140b124fdfe2b3,"49th St, Sycamore Rd & E Capitol St",4172,Yes,No Signage,No,No,No,No,Recall,No,Planned,,Active,7,38.88978,-76.932061,,52288,{55DC0F5C-8142-384D-E063-782F520A01CE}
,babe16ff430f82d3d31b84b7245be9c0,16th St & Church St NW,5296,No,No Signage,No,No,No,No,Actuated,Yes,Yes,,Active,2,38.910401,-77.03651,,52289,{55DC0F5C-8143-384D-E063-782F520A01CE}
,ff90c254fc3ed1093890decd0b9dae51,Alabama Ave & Randle Pl SE,4101,Yes,Completed,No,No,No,No,Recall,No,No,,Active,8,38.843168,-76.997661,,52290,{55DC0F5C-8144-384D-E063-782F520A01CE}
,aac650bba16146c167375f2e19ec57d9,"12th St, Saratoga Ave & Rhode Island Ave NE",3187,No,No Signage,No,No,No,No,Recall,No,No,,Active,5,38.923139,-76.990222,,52291,{55DC0F5C-8145-384D-E063-782F520A01CE}
,ef7aa2b8f2c8a544a1e9b88f3643540d,N Capitol St & Rhode Island Ave,3043,Yes,Completed,No,No,No,No,Recall,No,No,,Active,5,38.91681898,-77.0090439,,52292,{55DC0F5C-8146-384D-E063-782F520A01CE}
,aa89cf6d9561f6d8819c2afeed4fa44b,10th St & H St NE,3092,Yes,Completed,No,No,No,No,Recall,No,No,,Active,6,38.90020969,-76.99264727,,52293,{55DC0F5C-8147-384D-E063-782F520A01CE}
,27c475a08b8f047aedb68ba6d9ed6a88,10th St & L St NW,2093,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.904187,-77.025986,,52294,{55DC0F5C-8148-384D-E063-782F520A01CE}
,d19fcc4a409ff3fa37035e209e6f93e5,Martin Luther King Jr Ave & Marion Barry Ave SE (Good Hope Rd),4118,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,8,38.86745,-76.988623,,52295,{55DC0F5C-8149-384D-E063-782F520A01CE}
,4c148de5dac5019bff01939bb78db204,"63rd St & Eastern Ave, Dix St NE",4002,Yes,No Signage,No,No,No,No,Recall,No,Yes,,Active,7,38.894265,-76.911215,,52296,{55DC0F5C-814A-384D-E063-782F520A01CE}
,dbe347a270c0f437d48c441f15643bcf,6th St & K St NW,2046,Yes,Completed,No,No,No,No,Recall,No,No,,Active,6,38.902537,-77.019909,,52297,{55DC0F5C-814B-384D-E063-782F520A01CE}
,4b58ae9d44efe03f6b40265071ad9ae5,12th St & Constitution Ave NW,1006,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.892101,-77.028137,,52298,{55DC0F5C-814C-384D-E063-782F520A01CE}
,9216d166969fc03084ca188e06bc2194,PEABODY STREET NW AND NORTH DAKOTA AVENUE NW,5207,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,4,38.96271225,-77.01137251,,52299,{55DC0F5C-814D-384D-E063-782F520A01CE}
,,"SOUTHERN AVENUE AND RIDGE ROAD, S.E.",4315,Yes,Pending Construction,No,No,No,No,Recall,No,Yes,,Active,7,38.87290257,-76.93501509,,52300,{55DC0F5C-814E-384D-E063-782F520A01CE}
,8578410cf7dc8df762598876b089c766,16th St & Crescent Pl NW,5086,Yes,No Signage,No,No,No,Yes,Recall,No,No,,Active,1,38.920969,-77.036511,,52301,{55DC0F5C-814F-384D-E063-782F520A01CE}
,830cc401d1585e7f4263de81acbec325,14th St & Lower E St NW,1010,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.895537,-77.03198,,52302,{55DC0F5C-8150-384D-E063-782F520A01CE}
,6f5ac909a4c8b911763abd5b6fc01e42,N Capitol St & M St,2221,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,6,38.90565517,-77.00906518,,52303,{55DC0F5C-8151-384D-E063-782F520A01CE}
,ce636c01dcf627645d9469a6216a1cb1,5th St & H St NE,3451,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,6,38.900208,-76.999509,,52304,{55DC0F5C-8152-384D-E063-782F520A01CE}
,62a29668463f1ad8600bf1bab694fd1a,1st St & Michigan Av NW,5003,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,5,38.926294,-77.012142,,52305,{55DC0F5C-8153-384D-E063-782F520A01CE}
,5b97127c6aa9687c42fcfcf2d522ce9b,11th St & O St SE,4259,Yes,Completed,No,No,No,Yes,Actuated,No,Yes,,Active,6,38.873311,-76.991293,,52306,{55DC0F5C-8154-384D-E063-782F520A01CE}
,d0c29edfdb7c6dc01b4d5fae4f68338a,PINEY BRANCH ROAD NW AND VAN BUREN STREET NW,5165,Yes,Completed,No,No,No,No,Recall,No,No,,Active,4,38.96993191,-77.02540822,,52307,{55DC0F5C-8155-384D-E063-782F520A01CE}
,a66e9b71974df85f36db33ed2c79e2a4,14th St & Gallatin St NW,5060,Yes,Completed,TOD All-Ped Phase,No,No,No,Recall,No,No,,Active,4,38.951868,-77.033426,,52308,{55DC0F5C-8156-384D-E063-782F520A01CE}
,dc111eed249698877c2d88f078ac4a46,"2nd St, I-395 NB Off-Ramp (Ramp J) & D St NW",2011,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,6,38.894782,-77.013681,,52309,{55DC0F5C-8157-384D-E063-782F520A01CE}
,072c11e5aa9a2e25398f4ece18ab1814,Fort Totten Dr & Gallatin St NE,5268,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,5,38.952385,-77.007831,,52310,{55DC0F5C-8158-384D-E063-782F520A01CE}
,0715cec5282261f33e49e1245285c30b,11th St & Euclid St NW,5024,Yes,Completed,No,No,No,No,Recall,No,No,,Active,1,38.923766,-77.027038,,52311,{55DC0F5C-8159-384D-E063-782F520A01CE}
,3aadfd1766141a126fa9996bdccbc407,1st St & Atlantic St SE,4106,Yes,Completed,No,No,No,No,Recall,No,No,,Active,8,38.83121384,-77.0058876,,52312,{55DC0F5C-815A-384D-E063-782F520A01CE}
,a04323cd16cc264bd807b3b5cce847ef,4th St & Morse St NE,3472,Yes,Completed,All-Ped Phase,No,No,No,Recall,No,Yes,,Active,5,38.907861,-76.999982,,52313,{55DC0F5C-815B-384D-E063-782F520A01CE}
,2a79ea62410ea7bb6aca0725e5ea3210,3rd St & Jefferson Dr SW,2183,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,2,38.888847,-77.015208,,52314,{55DC0F5C-815C-384D-E063-782F520A01CE}
,16870f50bcf2bdff85c603e25777f72e,19th St & L St NW,1112,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.903751,-77.043457,,52315,{55DC0F5C-815D-384D-E063-782F520A01CE}
,4cae29af1fb10be2b1cc80c12d6ffcbe,36th St (West) & Benning Rd NE,4200,No,No Signage,No,No,No,No,Actuated,No,No,,Active,7,38.896172,-76.954149,,52316,{55DC0F5C-815E-384D-E063-782F520A01CE}
,a27879921605c025f28d0d9ffbe3fd83,"East Oval, South Capital Street and Frederick Douglass Memorial Bridge, SE",2289,No,Completed,All-Ped Phase,No,No,No,Actuated,No,Yes,,Active,8,38.86726407,-77.00261774,,52317,{55DC0F5C-815F-384D-E063-782F520A01CE}
,3c43760d3c0151089c28b783ef077379,6th St & I St SW,2197,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,6,38.879293,-77.019903,,52318,{55DC0F5C-8160-384D-E063-782F520A01CE}
,b80f10a6e6652b012b8d1f9cf0c2737d,16th St & Decatur St NW,5087,Yes,No Signage,No,No,No,Yes,Recall,No,No,,Active,4,38.948265,-77.036421,,52319,{55DC0F5C-8161-384D-E063-782F520A01CE}
,3464fc96825e5d47fe8c4eaa058ccc3f,Connecticut Ave & L St NW,1178,Yes,Completed,No,Yes,No,No,Recall,No,Yes,,Active,2,38.903764,-77.040025,,52320,{55DC0F5C-8162-384D-E063-782F520A01CE}
,eb49ef9ee3b0a9b0ed1419a62b7e028a,New Hampshire Ave & Missouri Ave NW,5156,No,No Signage,No,No,No,No,Recall,No,No,,Active,4,38.955183,-77.010297,,52321,{55DC0F5C-8163-384D-E063-782F520A01CE}
,e7054e290973a32b8cd8012e59ac0b1e,16TH STREET NW AND MAIN DRIVE NW,5108,Yes,Completed,No,No,No,Yes,Actuated,No,No,,Active,4,38.97313192,-77.03637089,,52322,{55DC0F5C-8164-384D-E063-782F520A01CE}
,2a36a159cc447db1a0deefb3555316bb,13th St SE & Southern Ave SE,4192,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,8,38.83391277,-76.98502428,,52323,{55DC0F5C-8165-384D-E063-782F520A01CE}
,,G St & Engine Company 23 (between 21st & 22nd St NW),1369,No,No Signage,No,Yes,No,No,Recall,No,Yes,,Active,2,38.89833,-77.047559,,52324,{55DC0F5C-8166-384D-E063-782F520A01CE}
,e822a06e965889ae8b84982952ca95ed,"Martin Luther King Jr Ave & Howard Rd, Sheridan Rd SE",4124,No,Completed,No,No,No,No,Recall,No,No,,Active,8,38.86150999,-76.99379829,,52325,{55DC0F5C-8167-384D-E063-782F520A01CE}
,6949ccaeedc63faec14506f8aeb4b6c3,MAINE AVENUE SW AND PARKER ROW SW,2294,Yes,No Signage,No,No,No,No,Recall,No,Yes,,Active,6,38.8774385,-77.02127153,,52326,{55DC0F5C-8168-384D-E063-782F520A01CE}
,c2b24228bb16c730a3f97c0b6482ae68,16TH STREET NW AND KALMIA ROAD NW,5094,Yes,Completed,No,No,No,No,Recall,No,No,,Active,4,38.98566687,-77.03634515,,52327,{55DC0F5C-8169-384D-E063-782F520A01CE}
,e5a2e37deae888101a6282fbcb865411,6th St & Q St NW,3018,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,2,38.91112959,-77.01990328,,52328,{55DC0F5C-816A-384D-E063-782F520A01CE}
,b2528b8fcb8518987f73db04fc26f912,Florida Ave & California St NW,1235,Yes,Completed,No,No,No,No,Recall,No,No,,Active,1,38.917815,-77.0404,,52329,{55DC0F5C-816B-384D-E063-782F520A01CE}
,a9cceb05120f9cd13e60cfb2d07cb833,"5th St, New Jersey Ave & Florida Ave NW",3015,Yes,No Signage,No,No,No,Yes,Recall,No,No,,Active,2,38.91479182,-77.01841617,,52330,{55DC0F5C-816C-384D-E063-782F520A01CE}
,bb3a49210838d7582d129c6c16b2c6c5,KANSAS AVENUE NE AND EASTERN AVENUE NE,5210,Yes,Completed,No,No,No,No,Recall,No,Planned,,Active,4,38.968534,-77.00608115,,52331,{55DC0F5C-816D-384D-E063-782F520A01CE}
,9a1b196779446d678e2d740ce1a79c84,"6th St & Florida Ave, T St NW",3021,Yes,Completed,No,No,No,Yes,Recall,No,No,,Active,2,38.915441,-77.019946,,52332,{55DC0F5C-816E-384D-E063-782F520A01CE}
